time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2005-08-16,25.771428571428572,19.514285714285712,33.17142857142857,1.5999999999999999,0.0,,3.357142857142857,,1016.4,
2005-08-23,24.2,18.814285714285713,29.985714285714284,1.5857142857142856,0.0,,4.357142857142857,,1015.8571428571429,
2005-08-30,22.25714285714286,17.857142857142858,27.47142857142857,2.7857142857142856,0.0,,3.942857142857143,,1016.7857142857143,
2005-09-06,21.74285714285714,14.357142857142858,28.342857142857145,0.0,0.0,,6.342857142857143,,1019.0142857142856,
2005-09-13,20.057142857142857,11.828571428571427,28.814285714285713,0.0,0.0,,3.6999999999999997,,1021.4714285714284,
2005-09-20,23.585714285714285,17.928571428571427,30.97142857142857,0.07142857142857142,0.0,,4.628571428571428,,1018.14,
2005-09-27,21.87142857142857,16.585714285714285,27.928571428571427,0.35714285714285715,0.0,198.0,6.7,,1019.6166666666667,
2005-10-04,17.928571428571427,10.5,25.885714285714283,0.0,0.0,,4.885714285714286,,1023.4285714285714,
2005-10-11,19.085714285714285,17.214285714285715,21.185714285714283,25.5,0.0,,5.857142857142857,,1015.0,
2005-10-18,15.714285714285714,9.114285714285714,22.142857142857142,0.0,0.0,,6.6000000000000005,,1014.1999999999999,
2005-10-25,12.0,6.585714285714286,17.54285714285714,0.9571428571428571,0.0,,7.442857142857143,,1010.3857142857142,
2005-11-01,8.042857142857143,-0.32857142857142846,16.900000000000002,0.0,0.0,,4.885714285714286,,1023.4,
2005-11-08,12.971428571428572,3.742857142857143,22.071428571428573,0.42857142857142855,0.0,,7.085714285714286,,1020.6,
2005-11-15,12.157142857142857,3.585714285714286,20.542857142857144,0.18571428571428572,0.0,,8.242857142857144,,1021.2285714285715,
2005-11-22,5.942857142857143,-0.7857142857142858,11.514285714285714,5.5857142857142845,0.0,,8.22857142857143,,1018.5714285714286,
2005-11-29,5.442857142857143,-0.2285714285714285,10.942857142857141,8.5,0.0,210.5,11.171428571428573,,1015.6,
2005-12-06,3.1571428571428575,-1.1999999999999997,7.942857142857143,2.1428571428571432,0.0,,7.3999999999999995,,1015.8833333333333,
2005-12-13,-0.18571428571428572,-5.8999999999999995,4.214285714285714,2.5,0.0,,7.142857142857143,,1021.5428571428572,
2005-12-20,-0.8142857142857143,-5.085714285714286,4.071428571428571,4.171428571428572,0.0,,4.4,,1025.1,
