time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2010-06-29,29.2,24.928571428571427,34.285714285714285,4.700000000000001,0.0,117.6,8.342857142857143,,1015.9714285714286,703.1428571428571
2010-07-06,25.47142857142857,23.342857142857145,29.528571428571432,16.357142857142858,0.0,76.0,6.514285714285714,,1017.0857142857143,624.0
2010-07-13,28.67142857142857,24.900000000000002,32.77142857142857,0.0,0.0,263.0,9.514285714285714,,1015.5142857142857,
2010-07-20,29.385714285714283,25.485714285714288,34.457142857142856,3.914285714285714,0.0,88.0,8.22857142857143,,1018.1999999999999,
2010-07-27,29.442857142857143,25.8,34.22857142857143,1.457142857142857,0.0,92.0,9.200000000000001,,1018.0714285714286,
2010-08-03,29.67142857142857,26.442857142857143,34.04285714285714,5.271428571428571,0.0,244.0,8.37142857142857,,1014.9142857142857,
2010-08-10,28.457142857142856,25.7,32.857142857142854,6.9,0.0,154.5,9.471428571428572,,1013.5285714285714,
2010-08-17,29.25714285714286,26.914285714285715,32.84285714285714,3.557142857142857,0.0,183.5,10.014285714285714,,1014.157142857143,
2010-08-24,28.557142857142857,25.74285714285714,31.5,15.485714285714284,0.0,186.0,10.442857142857141,,1014.3285714285714,
2010-08-31,27.457142857142856,24.342857142857145,31.97142857142857,3.1285714285714286,0.0,68.66666666666667,8.971428571428572,,1016.6857142857143,
2010-09-07,27.614285714285717,24.214285714285715,32.142857142857146,0.9142857142857143,0.0,65.0,7.671428571428572,,1015.5285714285714,
2010-09-14,28.314285714285717,25.414285714285715,33.24285714285714,2.7571428571428567,0.0,128.0,6.3428571428571425,,1014.4571428571428,
2010-09-21,27.957142857142856,23.099999999999998,33.55714285714286,0.04285714285714286,0.0,59.142857142857146,9.62857142857143,,1015.9714285714286,
2010-09-28,27.642857142857142,24.357142857142858,32.457142857142856,0.39999999999999997,0.0,85.0,8.7,,1014.1,
2010-10-05,24.614285714285717,20.642857142857142,30.457142857142856,0.0,0.0,17.5,10.428571428571429,,1009.842857142857,
2010-10-12,23.185714285714287,17.7,28.8,0.0,0.0,30.5,7.457142857142856,,1016.9428571428572,
2010-10-19,22.985714285714288,17.928571428571427,28.957142857142856,0.0,0.0,208.5,7.5,,1016.5142857142857,
2010-10-26,25.02857142857143,20.47142857142857,30.871428571428574,0.0,0.0,125.5,9.257142857142856,,1016.6142857142858,
2010-11-02,24.814285714285713,20.714285714285715,29.771428571428572,1.0142857142857142,0.0,66.66666666666667,8.22857142857143,,1018.6428571428571,
2010-11-09,17.142857142857142,11.9,23.2,5.042857142857143,0.0,186.4,12.185714285714285,,1016.4285714285714,
2010-11-16,19.685714285714287,14.271428571428572,25.87142857142857,1.2714285714285716,0.0,119.33333333333333,9.471428571428572,,1018.3714285714286,
2010-11-23,20.957142857142856,16.357142857142858,26.842857142857145,0.0,0.0,52.333333333333336,7.942857142857143,,1022.0428571428572,
2010-11-30,22.185714285714287,17.942857142857143,27.52857142857143,0.14285714285714285,0.0,127.0,9.014285714285714,,1017.842857142857,
2010-12-07,11.957142857142857,6.042857142857143,17.628571428571426,0.35714285714285715,0.0,320.6666666666667,13.214285714285714,,1020.8000000000001,
2010-12-14,9.514285714285714,4.8428571428571425,14.828571428571427,0.4714285714285714,0.0,140.5,13.62857142857143,,1018.4428571428572,
2010-12-21,11.928571428571429,6.8999999999999995,18.157142857142855,1.0142857142857142,0.0,,8.071428571428571,,1017.6285714285714,
2010-12-28,11.242857142857144,5.8,17.52857142857143,0.15714285714285717,0.0,244.4,13.37142857142857,,1019.9,
2011-01-04,16.285714285714285,11.9,21.82857142857143,0.0,0.0,76.0,7.042857142857143,,1021.0500000000001,
2011-01-11,15.142857142857142,10.228571428571428,19.842857142857145,4.457142857142857,0.0,125.0,12.185714285714285,,1014.8000000000001,
2011-01-18,11.942857142857141,7.614285714285714,17.785714285714285,7.942857142857143,0.0,24.0,10.457142857142857,,1021.9142857142857,
2011-01-25,15.071428571428571,9.37142857142857,20.714285714285715,10.314285714285715,0.0,205.6,10.971428571428572,,1015.9,
2011-02-01,15.242857142857144,10.385714285714286,20.400000000000002,0.07142857142857142,0.0,311.0,9.37142857142857,,1019.6999999999999,
2011-02-08,17.942857142857143,15.071428571428571,22.457142857142856,1.8571428571428572,0.0,263.3333333333333,11.257142857142856,,1018.1999999999999,
2011-02-15,12.828571428571427,7.071428571428571,19.428571428571427,0.4714285714285714,0.0,52.5,10.442857142857141,,1024.0833333333333,
2011-02-22,19.17142857142857,14.042857142857143,25.0,0.0,0.0,,6.628571428571428,,1021.6428571428571,
2011-03-01,21.914285714285715,18.099999999999998,27.142857142857142,1.7714285714285716,0.0,183.5,11.171428571428573,,1018.9714285714286,
2011-03-08,19.5,14.5,25.8,0.18571428571428572,0.0,100.0,12.671428571428573,,1019.7857142857143,
2011-03-15,17.233333333333334,11.742857142857144,22.614285714285717,3.8428571428571425,0.0,170.33333333333334,10.157142857142857,,1022.1,
2011-03-22,21.357142857142858,16.442857142857143,27.542857142857144,0.0,0.0,,8.085714285714285,,1023.8571428571429,
2011-03-29,22.599999999999998,19.042857142857144,26.82857142857143,13.1,0.0,222.5,12.357142857142858,,1014.9714285714286,
2011-04-05,22.014285714285712,17.314285714285713,26.728571428571428,18.900000000000002,0.0,179.75,15.171428571428573,,1014.1,
2011-04-12,23.900000000000002,19.214285714285715,29.285714285714285,0.0,0.0,145.5,9.314285714285715,,1018.8142857142857,
2011-04-19,24.02857142857143,18.82857142857143,29.771428571428572,0.0,0.0,177.0,11.114285714285714,,1016.342857142857,
2011-04-26,25.442857142857143,21.514285714285712,31.2,7.142857142857143,0.0,103.5,9.671428571428573,,1018.5285714285714,
2011-05-03,26.214285714285715,21.271428571428572,31.12857142857143,0.04285714285714286,0.0,108.2,13.185714285714285,,1017.2428571428571,
2011-05-10,24.885714285714283,20.0,30.085714285714285,0.9428571428571428,0.0,258.6666666666667,9.157142857142857,,1016.6142857142858,
2011-05-17,25.142857142857142,21.114285714285717,29.685714285714287,1.5999999999999999,0.0,201.0,12.957142857142857,,1011.3285714285714,
2011-05-24,25.942857142857143,20.62857142857143,31.5,0.0,0.0,316.5,8.642857142857142,,1015.9142857142857,
2011-05-31,27.97142857142857,23.25714285714286,33.48571428571429,0.0,0.0,81.0,10.6,,1016.2428571428571,
2011-06-07,27.37142857142857,22.771428571428572,33.0,3.814285714285714,0.0,71.6,8.342857142857143,,1016.4428571428572,
2011-06-14,28.771428571428572,24.771428571428572,33.714285714285715,0.0,0.0,167.0,10.842857142857143,,1014.5428571428572,
2011-06-21,29.571428571428573,24.771428571428572,34.34285714285714,3.6999999999999997,0.0,267.0,9.771428571428572,,1015.8285714285714,
2011-06-28,28.114285714285717,24.02857142857143,32.92857142857143,8.885714285714284,0.0,200.0,7.771428571428571,,1016.3000000000001,
2011-07-05,27.157142857142855,24.02857142857143,31.77142857142857,5.2,0.0,,7.1000000000000005,,1015.842857142857,
2011-07-12,28.185714285714287,25.32857142857143,31.74285714285714,17.742857142857144,0.0,153.66666666666666,8.5,,1015.9,
2011-07-19,29.214285714285715,25.957142857142856,33.17142857142857,0.2857142857142857,0.0,182.5,9.0,,1014.7571428571429,
2011-07-26,29.357142857142858,26.12857142857143,33.4,2.7285714285714286,0.0,163.0,7.057142857142857,,1016.5571428571428,
2011-08-02,28.985714285714288,25.8,33.17142857142857,2.9714285714285715,0.0,133.0,7.471428571428571,,1016.3571428571429,
2011-08-09,29.728571428571428,27.057142857142857,33.17142857142857,13.1,0.0,270.0,9.257142857142856,,1013.6714285714286,
2011-08-16,29.714285714285715,26.657142857142855,32.92857142857143,5.885714285714285,0.0,253.0,9.87142857142857,,1013.0285714285714,
2011-08-23,28.514285714285712,24.914285714285715,33.01428571428571,14.700000000000001,0.0,120.0,6.385714285714286,,1014.9,
2011-08-30,28.885714285714283,25.557142857142857,32.94285714285714,2.7,0.0,198.83333333333334,13.614285714285714,,1010.3000000000001,
2011-09-06,27.957142857142856,24.900000000000002,32.05714285714286,6.057142857142857,0.0,148.5,9.728571428571428,,1013.7571428571429,
2011-09-13,26.571428571428573,23.314285714285713,31.085714285714285,4.757142857142857,0.0,37.0,6.542857142857143,,1015.3285714285714,
2011-09-20,27.985714285714288,23.814285714285713,33.15714285714286,1.8857142857142857,0.0,39.0,7.914285714285714,,1016.342857142857,
2011-09-27,27.285714285714285,24.2,31.82857142857143,9.414285714285713,0.0,154.0,6.742857142857143,,1014.4142857142857,
2011-10-04,25.014285714285712,20.714285714285715,30.24285714285714,0.0,0.0,23.0,9.37142857142857,,1014.5142857142857,
2011-10-11,24.142857142857142,20.95714285714286,28.414285714285715,6.942857142857143,0.0,41.6,11.928571428571429,,1014.7666666666668,
2011-10-18,25.057142857142857,22.157142857142855,28.900000000000002,0.6142857142857142,0.0,145.2,9.014285714285714,,1012.4714285714286,
2011-10-25,19.985714285714288,15.071428571428571,25.314285714285713,0.1142857142857143,0.0,66.8,11.457142857142857,,1016.3142857142857,
2011-11-01,21.928571428571427,17.62857142857143,26.82857142857143,3.842857142857143,0.0,36.25,10.642857142857142,,1015.9142857142857,
2011-11-08,20.042857142857144,15.642857142857142,25.785714285714285,0.1142857142857143,0.0,76.0,11.62857142857143,,1018.9571428571428,
2011-11-15,20.071428571428573,14.914285714285715,25.957142857142856,0.0,0.0,52.0,9.4,,1019.3285714285714,
2011-11-22,23.25714285714286,19.271428571428572,28.557142857142857,2.357142857142857,0.0,126.5,10.814285714285715,,1020.6714285714286,
2011-11-29,20.599999999999998,16.514285714285712,25.071428571428573,2.0285714285714285,0.0,115.8,11.37142857142857,,1018.7857142857143,
2011-12-06,18.485714285714288,13.642857142857142,24.214285714285715,0.0,0.0,95.16666666666667,10.028571428571428,,1022.2571428571429,
2011-12-13,18.5,14.142857142857142,24.457142857142856,0.14285714285714285,0.0,30.666666666666668,12.571428571428571,,1021.4428571428572,
2011-12-20,19.67142857142857,14.857142857142858,25.08571428571429,0.0,0.0,71.0,8.685714285714285,,1023.0571428571429,
2011-12-27,21.485714285714288,18.242857142857144,26.185714285714287,0.5428571428571428,0.0,151.0,9.742857142857144,,1020.7571428571429,
2012-01-03,15.242857142857144,10.157142857142857,20.54285714285714,0.0,0.0,330.5,8.885714285714286,,1022.4714285714286,
2012-01-10,15.4,9.757142857142856,21.985714285714288,0.0,0.0,,5.142857142857143,,1023.1142857142858,
2012-01-17,15.428571428571429,10.542857142857143,20.942857142857143,1.1285714285714286,0.0,214.33333333333334,9.042857142857143,,1022.5,
2012-01-24,18.47142857142857,13.828571428571427,24.52857142857143,1.5571428571428572,0.0,,6.014285714285714,,1020.342857142857,
2012-01-31,19.12857142857143,14.200000000000001,25.071428571428573,1.2285714285714284,0.0,125.0,10.485714285714286,,1021.8857142857142,
2012-02-07,21.32857142857143,17.771428571428572,25.87142857142857,1.4428571428571428,0.0,91.0,7.857142857142857,,1020.1714285714286,
2012-02-14,15.157142857142857,9.757142857142856,20.942857142857143,0.7714285714285714,0.0,110.0,11.87142857142857,,1020.342857142857,
2012-02-21,19.97142857142857,16.414285714285715,24.599999999999998,4.428571428571429,0.0,143.5,10.442857142857141,,1018.4,
2012-02-28,21.328571428571426,17.54285714285714,25.485714285714288,0.2285714285714286,0.0,117.4,13.099999999999998,,1020.2571428571428,
2012-03-06,20.771428571428572,16.185714285714287,26.74285714285714,0.5142857142857143,0.0,184.66666666666666,14.285714285714286,,1020.0714285714286,
2012-03-13,22.599999999999998,18.17142857142857,28.5,0.0,0.0,97.25,10.485714285714286,,1023.9000000000001,
2012-03-20,23.97142857142857,18.314285714285713,30.25714285714286,0.0,0.0,122.33333333333333,8.4,,1021.9142857142857,
2012-03-27,24.02857142857143,19.75714285714286,29.185714285714287,2.7142857142857144,0.0,272.0,11.414285714285715,,1017.342857142857,
2012-04-03,24.02857142857143,19.914285714285715,29.342857142857145,0.2857142857142857,0.0,198.0,10.185714285714285,,1015.8285714285714,
