time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2000-01-04,,12.8,20.6,0.0,0.0,,,,,
2000-01-11,,11.028571428571428,20.88571428571429,0.0,0.0,,,,,
2000-01-18,,11.185714285714285,19.02857142857143,3.1714285714285713,0.0,,,,,
2000-01-25,,9.442857142857141,19.099999999999998,0.6571428571428571,0.0,,,,,
2000-02-01,,9.6,20.228571428571428,0.0,0.0,,,,,
2000-02-08,,11.057142857142855,19.585714285714285,0.0,0.0,,,,,
2000-02-15,,11.057142857142855,20.571428571428573,0.0,0.0,,,,,
2000-02-22,,11.185714285714285,21.685714285714287,0.0,0.0,,,,,
2000-02-29,,11.757142857142856,21.74285714285714,0.0,0.0,,,,,
2000-03-07,,11.257142857142856,21.357142857142858,0.0,0.0,,,,,
2000-03-14,,11.37142857142857,20.657142857142855,0.0,0.0,,,,,
2000-03-21,,11.914285714285713,22.7,0.35714285714285715,0.0,,,,,
2000-03-28,,11.828571428571427,21.185714285714287,0.6285714285714284,0.0,,,,,
2000-04-04,,11.883333333333333,21.683333333333334,3.3833333333333333,0.0,,,,,
2000-04-11,,10.985714285714284,21.928571428571427,0.5428571428571428,0.0,,,,,
2000-04-18,,11.27142857142857,21.25714285714286,0.04285714285714286,0.0,,,,,
2000-04-25,,11.757142857142856,21.74285714285714,0.0,0.0,,,,,
2000-05-02,,12.142857142857142,21.285714285714285,0.0,0.0,,,,,
2000-05-09,,12.142857142857142,23.314285714285713,0.0,0.0,,,,,
2000-05-16,,12.4,22.985714285714288,0.0,0.0,,,,,
2000-05-23,,12.8,22.314285714285713,0.27142857142857146,0.0,,,,,
2000-05-30,,12.685714285714285,22.599999999999998,0.0,0.0,,,,,
2000-06-06,,12.714285714285714,22.599999999999998,0.0,0.0,,,,,
2000-06-13,,12.942857142857145,25.114285714285717,0.5,0.0,,,,,
2000-06-20,,13.3,24.12857142857143,5.8428571428571425,0.0,,,,,
2000-06-27,,13.471428571428572,23.8,0.4857142857142857,0.0,,,,,
2000-07-04,,13.542857142857144,24.17142857142857,0.1142857142857143,0.0,,,,,
2000-07-11,,13.814285714285715,24.185714285714283,0.0,0.0,,,,,
2000-07-18,,13.971428571428572,23.74285714285714,0.07142857142857142,0.0,,,,,
2000-07-25,,14.842857142857143,24.357142857142858,0.0,0.0,,,,,
2000-08-01,,15.057142857142859,24.928571428571427,0.07142857142857142,0.0,,,,,
2000-08-08,,14.12857142857143,24.95714285714286,2.1714285714285713,0.0,,,,,
2000-08-15,,13.414285714285715,24.342857142857145,0.0,0.0,,,,,
2000-08-22,,14.542857142857143,25.071428571428573,1.2285714285714284,0.0,,,,,
2000-08-29,,15.0,24.928571428571427,0.0,0.0,,,,,
2000-09-05,,14.285714285714286,24.442857142857143,0.0,0.0,,,,,
2000-09-12,,15.614285714285714,23.314285714285713,1.842857142857143,0.0,,,,,
2000-09-19,,14.671428571428573,23.699999999999996,0.04285714285714286,0.0,,,,,
2000-09-26,,13.885714285714286,24.685714285714287,0.0,0.0,,,,,
2000-10-03,,14.214285714285714,23.857142857142858,1.5142857142857142,0.0,,,,,
2000-10-10,,13.957142857142857,23.8,0.0,0.0,,,,,
2000-10-17,,14.185714285714285,24.11428571428571,0.08571428571428572,0.0,,,,,
2000-10-24,,13.8,24.342857142857145,0.0,0.0,,,,,
2000-10-31,,14.671428571428573,23.0,2.3285714285714287,0.0,,,,,
2000-11-07,,15.157142857142858,21.985714285714288,16.571428571428573,0.0,,,,,
2000-11-14,,13.414285714285715,22.24285714285714,0.7999999999999999,0.0,,,,,
2000-11-21,,12.942857142857141,22.457142857142856,0.07142857142857142,0.0,,,,,
2000-11-28,,12.442857142857141,21.342857142857145,0.0,0.0,,,,,
2000-12-05,,12.085714285714285,20.900000000000002,0.0,0.0,,,,,
2000-12-12,,12.4,21.214285714285715,0.0,0.0,,,,,
2000-12-19,,12.385714285714286,21.214285714285715,0.0,0.0,,,,,
2000-12-26,,12.214285714285714,22.042857142857144,0.0,0.0,,,,,
2001-01-02,,12.4,21.042857142857144,0.32857142857142857,0.0,,,,,
2001-01-09,,12.314285714285715,21.271428571428572,0.4714285714285714,0.0,,,,,
2001-01-16,,12.614285714285714,21.357142857142858,0.0,0.0,,,,,
2001-01-23,,11.057142857142855,21.114285714285717,0.0,0.0,,,,,
2001-01-30,,11.185714285714285,22.12857142857143,0.0,0.0,,,,,
2001-02-06,,10.342857142857142,21.32857142857143,0.14285714285714285,0.0,,,,,
2001-02-13,,12.299999999999999,20.157142857142855,3.7714285714285714,0.0,,,,,
2001-02-20,,13.600000000000001,20.0,0.9333333333333332,0.0,,,,,
2001-02-27,,12.085714285714285,21.057142857142857,3.1999999999999997,0.0,,,,,
2001-03-06,,10.657142857142857,21.514285714285712,0.0,0.0,,,,,
2001-03-13,,10.6,20.728571428571428,0.0,0.0,,,,,
2001-03-20,,11.114285714285714,22.12857142857143,0.14285714285714285,0.0,,,,,
2001-03-27,,11.7,20.285714285714285,1.957142857142857,0.0,,,,,
2001-04-03,,12.614285714285714,20.785714285714285,0.0,0.0,,,,,
2001-04-10,,12.157142857142857,21.985714285714288,0.0,0.0,,,,,
2001-04-17,,11.728571428571428,22.085714285714285,0.42857142857142855,0.0,,,,,
2001-04-24,,12.214285714285714,21.357142857142858,0.18571428571428572,0.0,,,,,
