time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2009-06-02,18.857142857142858,10.328571428571427,26.114285714285717,0.7666666666666666,,,10.428571428571429,,1011.9714285714286,
2009-06-09,19.057142857142857,12.142857142857142,24.771428571428572,0.0,,,14.385714285714286,,1009.4857142857143,
2009-06-16,18.3,11.685714285714285,24.014285714285712,0.0,,190.0,13.733333333333334,,1009.3428571428573,
2009-06-23,21.0,12.785714285714286,28.17142857142857,0.0,,184.0,12.66,,1007.1428571428571,
2009-06-30,24.642857142857142,15.785714285714286,32.771428571428565,0.2,,,9.785714285714286,,1010.2714285714285,
2009-07-07,23.7,17.150000000000002,29.933333333333334,0.0,,,10.533333333333333,,1012.64,
2009-07-14,26.37142857142857,17.771428571428572,33.72857142857143,0.0,,197.0,11.514285714285714,,1011.657142857143,
2009-07-21,25.5,18.7,33.699999999999996,0.0,,,9.059999999999999,,1014.3,
2009-07-28,25.96666666666667,19.150000000000002,32.78333333333333,0.0,,,10.2,,1011.96,
2009-08-04,27.014285714285712,18.428571428571427,33.97142857142857,0.0,,196.0,10.928571428571429,,1011.2142857142857,
2009-08-11,24.114285714285717,15.728571428571428,31.25714285714286,0.0,,202.5,12.585714285714285,,1012.1714285714286,
2009-08-18,23.87142857142857,15.700000000000001,30.942857142857147,0.0,,198.0,11.483333333333333,,1011.6428571428571,
2009-08-25,23.62857142857143,15.871428571428572,30.714285714285715,2.025,,,10.12857142857143,,1011.72,
2009-09-01,24.82857142857143,16.82857142857143,32.857142857142854,0.0,,,9.457142857142857,,1013.1166666666667,
2009-09-08,21.82857142857143,15.571428571428571,28.414285714285715,0.0,,,9.25,,1012.7666666666668,
2009-09-15,21.52857142857143,14.214285714285714,29.214285714285715,0.049999999999999996,,,9.257142857142856,,1012.1857142857143,
2009-09-22,20.314285714285713,11.914285714285715,28.400000000000002,0.0,,,7.360000000000001,,1013.9857142857143,
2009-09-29,20.428571428571427,10.785714285714286,29.52857142857143,0.0,,,9.771428571428572,,1013.2857142857143,
2009-10-06,14.783333333333333,7.783333333333334,21.033333333333335,0.0,,216.5,16.166666666666668,,1009.6200000000001,
2009-10-13,13.128571428571428,5.957142857142857,19.985714285714288,0.0,,,10.366666666666667,,1010.657142857143,
2009-10-20,16.67142857142857,8.4,25.071428571428573,0.0,,,11.666666666666666,,1013.2714285714285,
2009-10-27,12.12857142857143,3.6571428571428575,20.957142857142856,0.0,,220.0,11.233333333333334,,1013.1,
2009-11-03,7.616666666666667,-0.4833333333333334,17.650000000000002,0.0,,320.0,10.016666666666667,,1014.6666666666666,
2009-11-10,13.12857142857143,4.6000000000000005,22.771428571428572,0.0,,,8.84,,1016.3857142857142,
2009-11-17,8.128571428571428,1.9714285714285713,15.342857142857143,0.0,,,9.742857142857144,,1014.8000000000001,
2009-11-24,6.214285714285714,-2.2857142857142856,16.5,0.0,,,7.9,,1016.4857142857143,
2009-12-01,5.814285714285714,-2.542857142857143,14.857142857142858,0.0,,,10.083333333333334,,1014.9,
2009-12-08,0.9,-4.8428571428571425,7.3,4.983333333333333,,171.0,11.983333333333334,,1014.675,
2009-12-15,0.8857142857142858,-3.8999999999999995,6.742857142857143,0.0,,,4.48,,1019.45,
2009-12-22,3.314285714285714,-2.9428571428571426,11.185714285714285,0.0,,,6.4,,1020.7333333333332,
2009-12-29,-0.5285714285714286,-5.414285714285714,6.271428571428571,0.0,,,7.25,,1017.7285714285715,
2010-01-05,2.6,-4.283333333333333,11.933333333333335,0.0,,,5.9,,1021.6999999999999,
2010-01-12,3.2714285714285714,-4.128571428571428,13.742857142857144,0.0,,,5.916666666666667,,1021.9857142857143,
2010-01-19,3.9666666666666663,-1.3,10.75,0.0,,,7.525,,1016.64,
