time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2008-11-11,3.3428571428571425,-0.38571428571428584,6.571428571428571,2.085714285714286,0.0,215.0,14.828571428571427,,1011.1714285714286,
2008-11-18,-0.24285714285714302,-2.6999999999999997,2.0,1.957142857142857,0.0,254.66666666666666,14.200000000000001,,1013.04,
2008-11-25,-4.328571428571428,-7.928571428571429,-0.7857142857142856,0.07142857142857142,0.0,257.75,13.157142857142857,,1022.8142857142857,
2008-12-02,-3.6999999999999997,-9.657142857142857,0.8857142857142856,0.42857142857142855,14.571428571428571,322.0,10.9,,1009.5142857142857,
2008-12-09,-10.342857142857143,-16.32857142857143,-6.6,1.8142857142857143,105.14285714285714,299.0,12.642857142857142,,1018.22,
2008-12-16,-11.042857142857143,-17.857142857142858,-5.871428571428571,1.3714285714285714,141.57142857142858,219.4,15.171428571428569,,1016.35,
2008-12-23,-14.857142857142858,-20.400000000000002,-9.414285714285715,2.1857142857142855,210.42857142857142,171.5,10.857142857142858,,1021.5499999999998,
2008-12-30,-6.571428571428571,-12.685714285714285,-2.0714285714285716,5.842857142857143,355.7142857142857,193.0,13.642857142857142,,1014.7,
2009-01-06,-12.014285714285714,-19.74285714285714,-6.028571428571429,0.7285714285714285,370.2857142857143,168.0,14.0,,1013.7166666666667,
2009-01-13,-14.15,-18.8,-7.857142857142857,0.7999999999999999,373.85714285714283,,8.128571428571428,,1018.275,
2009-01-20,-17.3,-22.37142857142857,-13.071428571428571,0.4714285714285714,413.7142857142857,299.0,11.571428571428571,,1021.2142857142857,
2009-01-27,-15.1,-19.914285714285715,-11.414285714285715,0.04285714285714286,406.0,275.5,10.785714285714286,,1023.5666666666666,
2009-02-03,-11.014285714285716,-16.82857142857143,-6.514285714285714,0.04285714285714286,395.2857142857143,293.25,15.757142857142856,,1013.4,
2009-02-10,-4.928571428571429,-10.485714285714286,0.642857142857143,0.35714285714285715,381.0,158.5,13.728571428571428,,1017.1857142857143,
2009-02-17,-4.185714285714286,-8.242857142857144,-1.0285714285714287,1.4571428571428573,696.7142857142857,296.0,12.385714285714286,,1022.32,
2009-02-24,-9.685714285714285,-15.785714285714286,-4.214285714285714,0.8714285714285713,3374.5714285714284,224.0,11.87142857142857,,1024.26,
2009-03-03,-10.785714285714286,-17.757142857142856,-4.9,1.742857142857143,2224.4285714285716,,9.614285714285714,,1027.6000000000001,
2009-03-10,0.31666666666666665,-5.1571428571428575,3.6714285714285713,1.0142857142857142,290.42857142857144,126.0,11.728571428571428,,1018.8000000000001,
2009-03-17,-1.3428571428571427,-8.414285714285715,5.171428571428572,0.0,181.57142857142858,277.0,13.114285714285714,,1022.7166666666667,
2009-03-24,1.3142857142857143,-2.314285714285714,5.642857142857143,5.757142857142857,14.428571428571429,109.66666666666667,17.271428571428572,,1025.6399999999999,
2009-03-31,-3.172065784643304e-17,-4.285714285714286,3.9714285714285715,2.0714285714285716,0.0,193.33333333333334,15.62857142857143,,1011.35,
2009-04-07,1.7428571428571427,-2.2142857142857144,5.714285714285714,0.2571428571428572,0.0,250.83333333333334,15.585714285714285,,1009.2833333333333,
2009-04-14,4.8,-1.657142857142857,11.9,0.0,0.0,98.5,11.1,,1018.1833333333334,
2009-04-21,8.528571428571428,1.5142857142857145,14.685714285714285,2.385714285714286,0.0,,11.414285714285715,,1018.0200000000001,
2009-04-28,8.728571428571428,2.857142857142857,15.085714285714285,8.6,0.0,136.5,15.6,,1015.3333333333334,
2009-05-05,11.87142857142857,6.242857142857143,17.857142857142858,0.1142857142857143,0.0,203.25,16.3,,1014.8571428571429,
2009-05-12,12.642857142857142,6.028571428571429,18.414285714285715,1.4142857142857141,0.0,,12.87142857142857,,1012.2571428571429,
2009-05-19,11.928571428571429,5.871428571428572,18.085714285714285,2.757142857142857,0.0,249.0,18.97142857142857,,1016.1,
2009-05-26,15.914285714285713,9.37142857142857,21.285714285714285,3.042857142857143,0.0,146.5,13.271428571428572,,1018.0571428571428,
2009-06-02,13.742857142857144,7.528571428571429,19.771428571428572,6.142857142857143,0.0,322.0,12.814285714285715,,1012.1333333333333,
2009-06-09,11.614285714285714,6.428571428571429,16.04285714285714,6.057142857142858,0.0,76.0,11.728571428571428,,1015.2428571428571,
2009-06-16,17.685714285714287,11.114285714285714,23.82857142857143,0.32857142857142857,0.0,109.0,7.028571428571429,,1014.9571428571428,
2009-06-23,22.514285714285712,17.37142857142857,28.47142857142857,1.2,0.0,121.0,9.671428571428573,,1009.7833333333333,
2009-06-30,20.414285714285715,15.62857142857143,25.228571428571428,0.9142857142857144,0.0,298.6666666666667,15.014285714285714,,1009.5799999999999,
2009-07-07,18.442857142857143,12.700000000000001,23.82857142857143,0.0,0.0,,10.428571428571429,,1013.8857142857142,
2009-07-14,18.7,11.171428571428573,25.62857142857143,0.3,0.0,264.0,12.914285714285715,,1017.74,
2009-07-21,17.114285714285714,12.057142857142859,21.985714285714288,0.32857142857142857,0.0,289.75,14.142857142857142,,1015.5666666666666,
2009-07-28,18.32857142857143,13.4,25.17142857142857,3.042857142857143,0.0,299.0,11.357142857142858,,1009.875,
2009-08-04,18.314285714285713,12.142857142857142,23.714285714285715,4.4,0.0,248.0,12.9,,1009.9571428571428,
2009-08-11,20.271428571428572,14.914285714285713,25.47142857142857,3.128571428571429,0.0,308.0,10.342857142857143,,1015.6714285714286,
2009-08-18,21.728571428571428,16.242857142857144,27.385714285714283,7.514285714285714,0.0,180.0,11.757142857142856,,1015.3833333333333,
