time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2000-01-04,-4.4,-10.0,1.1,0.0,,225.0,37.8,,1019.7,
2000-01-11,-2.6142857142857143,-8.971428571428572,3.3285714285714287,0.1142857142857143,,233.0,27.614285714285717,,1012.9857142857143,
2000-01-18,3.314285714285714,-3.0142857142857147,9.442857142857141,0.0,,236.8,25.242857142857144,,1019.5142857142857,
2000-01-25,-1.1,-8.328571428571427,5.8,0.0,,240.0,15.114285714285714,,1016.7857142857143,
2000-02-01,-8.814285714285715,-16.82857142857143,-1.1857142857142857,1.5571428571428572,,243.5,15.685714285714285,,1023.7142857142857,
2000-02-08,-0.21428571428571427,-6.171428571428572,5.628571428571428,0.18571428571428572,,229.0,18.728571428571428,,1026.2714285714287,
2000-02-15,1.8285714285714287,-3.4857142857142853,6.971428571428571,0.9714285714285714,,198.2,22.885714285714283,,1008.9142857142857,
2000-02-22,0.8142857142857143,-3.8000000000000003,5.328571428571428,0.32857142857142857,0.0,230.33333333333334,20.885714285714283,,1018.6285714285714,
2000-02-29,3.0285714285714285,-3.642857142857143,9.214285714285714,0.4714285714285714,,244.75,22.942857142857143,,1009.4571428571428,
2000-03-07,6.671428571428572,-1.8142857142857143,14.828571428571427,0.5428571428571428,,226.5,16.657142857142855,,1009.8857142857142,
2000-03-14,0.557142857142857,-6.014285714285714,6.971428571428571,0.32857142857142857,,280.0,17.9,,1018.1142857142858,
2000-03-21,-0.9714285714285713,-7.142857142857143,4.928571428571429,1.1285714285714286,,115.66666666666667,19.75714285714286,,1017.2428571428572,
2000-03-28,5.242857142857143,-3.242857142857143,13.4,0.1142857142857143,,233.5,17.928571428571427,,1012.9714285714286,
2000-04-04,3.7285714285714286,-3.742857142857143,10.885714285714286,0.21428571428571427,0.0,235.0,17.842857142857145,,1019.1833333333334,
2000-04-11,5.485714285714286,-4.614285714285714,15.385714285714284,0.7,,257.0,17.085714285714285,,1015.4857142857143,
2000-04-18,6.8999999999999995,-1.3428571428571432,14.971428571428572,1.5857142857142856,,243.5,19.12857142857143,,1011.8857142857142,
2000-04-25,8.485714285714286,0.7999999999999999,16.04285714285714,1.7714285714285716,,241.66666666666666,15.471428571428572,,1013.8000000000001,
2000-05-02,9.928571428571429,-0.48571428571428577,20.157142857142855,0.0,,,14.1,,1017.1,
2000-05-09,12.942857142857141,4.185714285714286,21.514285714285712,1.5571428571428572,,240.0,18.242857142857144,,1007.7142857142857,
2000-05-16,9.128571428571428,1.042857142857143,17.057142857142857,1.9000000000000001,,264.5,19.900000000000002,,1010.2857142857143,
2000-05-23,13.1,5.785714285714286,20.17142857142857,8.357142857142858,,170.33333333333334,16.157142857142855,,1013.9333333333334,
2000-05-30,15.857142857142858,8.014285714285714,23.428571428571427,0.2571428571428572,0.0,165.5,18.771428571428572,,1008.3000000000001,
2000-06-06,16.442857142857143,5.485714285714286,27.214285714285715,0.0,0.0,300.0,15.357142857142858,,1015.3142857142857,
2000-06-13,18.400000000000002,7.642857142857143,28.885714285714283,0.42857142857142855,0.0,236.0,18.557142857142857,,1006.657142857143,
2000-06-20,13.257142857142856,4.3,21.82857142857143,2.357142857142857,0.0,264.5,18.12857142857143,,1012.9799999999999,
2000-06-27,16.585714285714285,5.971428571428571,26.842857142857138,0.32857142857142857,,288.0,15.114285714285716,,1014.5857142857143,
2000-07-04,20.157142857142855,8.485714285714286,31.5,0.0,,,14.142857142857142,,1009.9285714285714,
2000-07-11,23.342857142857145,12.6,33.871428571428574,0.0,0.0,,16.1,,1009.5428571428572,
